node,degree,pagerank
0,3,0.0015710200621265962
1,5,0.0025003490726902525
2,3,0.0016429938304492657
3,3,0.001582789987667366
4,3,0.0016569788711565927
5,3,0.001619870900280543
6,4,0.002035296994333507
7,5,0.002415485815249963
8,4,0.0019436262573420742
9,5,0.0023692346202670595
10,5,0.0023395477300627906
11,3,0.001556628502994286
12,4,0.0019680661599241825
13,4,0.001986226079739587
14,3,0.0015783073991518118
15,4,0.0020275414787552645
16,4,0.0020199567992323273
17,4,0.0020190145190617805
18,5,0.0024286861605714105
19,3,0.001574275030066661
20,4,0.0019937117456927536
21,4,0.0019838625251821125
22,4,0.001944563953423652
23,5,0.0023584379498197733
24,5,0.002365042164935759
25,4,0.0019230302110496103
26,4,0.0020225091296116413
27,4,0.001989675949877408
28,4,0.002004985550672109
29,4,0.0020008913757563525
30,4,0.002010384732497924
31,2,0.0011205633461053516
32,4,0.0020337051708883805
33,5,0.0024625621913815236
34,6,0.002844493966923072
35,5,0.002333397566054909
36,4,0.00190278502409947
37,4,0.0019071115740769552
38,5,0.0023404487153481472
39,4,0.0019210163810441014
40,4,0.001940992282816525
41,5,0.002384812440532749
42,3,0.0015276810594524344
43,5,0.0024302535433852633
44,3,0.0015606741058288864
45,4,0.0020050184948810557
46,4,0.001983363890418955
47,4,0.0020151525059956448
48,4,0.001970417129995556
49,4,0.001985484974508339
50,4,0.001975762297156378
51,4,0.0019467313131299045
52,4,0.002024800577979435
53,3,0.0015869420248834968
54,4,0.0020247446578167947
55,2,0.001165359029784166
56,4,0.002093628644773362
57,3,0.0016128493550296489
58,3,0.001584922221537126
59,5,0.0024640713035052643
60,3,0.0015656267897295388
61,3,0.00156898511731606
62,4,0.0020065909639345875
63,3,0.001543635968674378
64,5,0.0024207843395822218
65,5,0.0023864832241077627
66,4,0.0019329108664277392
67,4,0.0019298564099086402
68,5,0.0023857705758717047
69,4,0.0019191989912317176
70,3,0.0016002660176397529
71,3,0.0016099991412375381
72,4,0.0020636170070535936
73,2,0.0011762845194341364
74,4,0.0021226912708977976
75,3,0.001596121759948119
76,4,0.0020330229380882857
77,5,0.0024296036463404397
78,4,0.001960866377387956
79,4,0.0019615350054014626
80,3,0.001514159369440872
81,5,0.002369451016075874
82,5,0.0023207451596082788
83,3,0.0014953003984494587
84,5,0.002325638523813923
85,3,0.0016616248942237
86,3,0.001624661479725763
87,4,0.002074415538049792
88,5,0.00242973097469475
89,4,0.0020246896077854297
90,5,0.0024088589379114293
91,4,0.0019883985130441342
92,3,0.001555511595853191
93,5,0.002399515237425281
94,3,0.001530029907265573
95,5,0.002396383919623956
96,4,0.0019516567297584633
97,4,0.0019464834203708915
98,6,0.002803307634585944
99,4,0.0020222968191127627
100,3,0.0015815493680839013
101,4,0.0020694626026823305
102,4,0.002007544163778986
103,3,0.0016029108792633509
104,2,0.0011728074033833754
105,4,0.0021655526655576154
106,3,0.0015972686781850264
107,3,0.0016249132257286649
108,5,0.002539238166818872
109,4,0.0020379415636027267
110,4,0.0020023927318440454
111,4,0.001978213302226524
112,4,0.0019637132112319514
113,5,0.0023667822183488026
114,3,0.0015016200515887655
115,4,0.0019096490831632194
116,5,0.002356976978084924
117,5,0.0023457657484588297
118,4,0.0019485208653209978
119,4,0.0020095252547211585
120,4,0.001986025621467157
121,5,0.002501250907834319
122,4,0.0019751913853604556
123,4,0.0020355165450503766
124,3,0.0015798660684473802
125,3,0.001597287773944034
126,4,0.0020412493469478873
127,4,0.0020281174141265593
128,5,0.0024122395333330705
129,4,0.0020315588830646662
130,3,0.0016295821553499441
131,3,0.0016127998366385408
132,4,0.0020748987952172457
133,5,0.0024127587333764035
134,3,0.0015743118073504542
135,5,0.00247364258670193
136,4,0.001961169109119336
137,3,0.0016231962373453234
138,3,0.0016297221393874435
139,4,0.0020749285917276193
140,5,0.0025229064160390445
141,4,0.001997054782374961
142,4,0.001987468483727981
143,4,0.0019795146865748776
144,5,0.002432666211751706
145,3,0.0015286861654986107
146,5,0.0024054457110198905
147,4,0.001963450852401435
148,4,0.0019355880083504458
149,4,0.0019298116691098253
150,2,0.0011759106557127736
151,5,0.0025131517588897977
152,4,0.002111410713134662
153,4,0.0020145590196215947
154,3,0.0016105378134437397
155,4,0.002077708478002121
156,3,0.0016088971210501345
157,4,0.002058547908899717
158,4,0.002023259112914903
159,4,0.002029355285054586
160,4,0.0019936607400998984
161,4,0.0020092870599239124
162,4,0.0020032971407808403
163,4,0.002000666265790297
164,4,0.0020119018354820715
165,5,0.0024733116264833554
166,3,0.0015550469844530777
167,4,0.001962974614292417
168,5,0.002414034280934369
169,2,0.001213364873009718
170,5,0.00252228371711942
171,3,0.0017102703710672477
172,4,0.0021240616401801923
173,4,0.0020857748088057297
174,3,0.0016498926533818764
175,4,0.0020757549161598203
176,3,0.0016144644579986543
177,4,0.002061501669093321
178,3,0.0015609466631241811
179,4,0.0019797832746131366
180,5,0.002365727416079779
181,5,0.0023368961600254675
182,4,0.0018998448084583783
183,5,0.002335775222197334
184,4,0.0018979626457786194
185,5,0.002418346516157045
186,5,0.002359311367096491
187,3,0.0015843730446263582
188,4,0.002054090445143912
189,4,0.002055340148230521
190,4,0.0020585120028064324
191,4,0.002035323522644149
192,3,0.0015979467070976197
193,3,0.001570396073861131
194,5,0.0024445132636331016
195,6,0.0028381918756741923
196,5,0.002374671107398182
197,4,0.0019853734835761573
198,3,0.0015837950181864925
199,4,0.0020275785939097186
200,4,0.0020284373923035327
201,4,0.002004245706644558
202,4,0.001990273958238241
203,4,0.001973691899752648
204,4,0.0019478575106482725
205,4,0.0019338220822381058
206,5,0.0023210469912757032
207,4,0.0019101892647577408
208,6,0.0027935192770377234
209,4,0.0019380786706527393
210,4,0.001976995000983574
211,3,0.0015469595465149731
212,4,0.002028704350655944
213,3,0.0015427121173584378
214,3,0.0015288920546590687
215,5,0.0024043361952771664
216,7,0.0032039851801343904
217,4,0.0018906635593739793
218,4,0.0018775925798066625
219,5,0.002298221626771276
220,5,0.0023031140031540393
221,4,0.001885285137836943
222,5,0.002327491126175495
223,4,0.001917107867827271
224,4,0.0019258383801617834
225,4,0.00193680770752156
226,4,0.0019351005967165752
227,4,0.0019245826268225264
228,4,0.001907367061141638
229,5,0.0023322793609063795
230,2,0.0012609149454129846
231,3,0.0017473741579217199
232,4,0.0021921194256904046
233,4,0.0020972217146454984
234,5,0.0024440072425868163
235,4,0.0019803550839230743
236,4,0.0019410026073946201
237,4,0.001960194876098329
238,4,0.0019411413752467618
239,4,0.0019501827205179619
240,5,0.002375880536653665
241,4,0.001963525069370634
242,3,0.0015363481581579703
243,5,0.002411252100518604
244,3,0.0015574849148594016
245,5,0.002449023298258327
246,2,0.0011719769422932538
247,4,0.00209628328490804
248,5,0.0025089212274391924
249,3,0.0016070904989962545
250,4,0.0020766130024661225
251,3,0.001619051716336483
252,4,0.0020518707576098285
253,4,0.002078817507535669
254,3,0.0015960723647528902
255,4,0.002032202118061114
256,4,0.0019881438761229697
257,5,0.0024456010648573412
258,4,0.0019600311492740828
259,3,0.0015513837594889636
260,5,0.0024252487819215367
261,4,0.001992184933608158
262,4,0.001972899268761029
263,4,0.001981613670577082
264,4,0.00195847006148795
265,4,0.001989922550821627
266,4,0.001983496454382957
267,4,0.0019882480707153305
268,4,0.0019856961591330643
269,4,0.001985582068360775
270,4,0.0019753614905404643
271,5,0.0024785565009153585
272,5,0.0024124130667303413
273,3,0.0015226597927893847
274,5,0.002368965743478965
275,6,0.0028135123633751956
276,5,0.0023403717012245476
277,3,0.001551261775323426
278,4,0.0019936900308654367
279,4,0.002018925090013596
280,4,0.0020107334926195743
281,4,0.0020162855069723734
282,4,0.0020216086398119042
283,4,0.0020253691451043803
284,4,0.002049298224262891
285,4,0.002032190572727218
286,3,0.0016146165788387362
287,4,0.0020792734611103855
288,4,0.002057858356434056
289,3,0.0015976345901037893
290,4,0.0020178816458197137
291,5,0.002511699982101865
292,3,0.0015775502149991713
293,4,0.0020807826154838113
294,3,0.00167407165979953
295,3,0.0016644224412706366
296,4,0.0021662063474199365
297,3,0.0016041626888453368
298,3,0.0016439531487097859
299,5,0.0025012246730634203
300,3,0.0016488708118202597
301,4,0.002016868880041244
302,3,0.00160411506965872
303,5,0.0024387308332607903
304,4,0.0019875323297616015
305,5,0.0023928200995939793
306,4,0.001937266830728862
307,4,0.001979119680266571
308,3,0.0015509766943250932
309,4,0.0019822469456433093
310,6,0.0028883727322815936
311,3,0.0016235927208580747
312,3,0.0016491447620156042
313,4,0.002104228514880157
314,4,0.0020798957720749383
315,4,0.002046938754197688
316,4,0.002025950448540035
317,4,0.002010810893911679
318,4,0.0019844718745511674
319,4,0.001993511487430176
320,5,0.002370814728496984
321,3,0.0015581472635281175
322,5,0.0024497299818556292
323,5,0.0024592458605262805
324,4,0.0019828595004526923
325,4,0.0019943173461254705
326,4,0.001997840089144287
327,4,0.0020251612150171843
328,4,0.0019874971504747875
329,3,0.0016040630922245465
330,4,0.0020415489097583847
331,4,0.002070057336941068
332,4,0.00199921905883581
333,3,0.0016126222700269279
334,3,0.0016052712135526444
335,4,0.0019666270745822734
336,4,0.0019913101653183875
337,6,0.0028164027573145604
338,4,0.0019745163791691583
339,3,0.0015565240973307258
340,5,0.0024197498749338724
341,4,0.0020027382822265637
342,4,0.001991445967468693
343,4,0.002010274513994203
344,4,0.002010932746966527
345,4,0.0020432332748977055
346,4,0.0020064940930772874
347,3,0.0016318117550285203
348,4,0.00204171683594596
349,3,0.0016367993332809215
350,4,0.00205290221076125
351,4,0.002062169122361524
352,4,0.002067762853746833
353,4,0.00198949635796896
354,3,0.001673921209632846
355,3,0.0016354724711941195
356,3,0.0016628391312744227
357,3,0.0016044492945374922
358,4,0.002042200678894585
359,6,0.002818899462904355
360,4,0.001962941880712923
361,4,0.0019478111563570153
362,4,0.001956332395691042
363,4,0.0019558667007698446
364,5,0.0024098595378681566
365,4,0.0019602847723935394
366,4,0.0019692515970156964
367,4,0.0019601009960473906
368,4,0.0020070304454468868
369,3,0.001573693000234416
370,4,0.0020054770741643113
371,4,0.001981343998245486
372,4,0.0019391454397271856
373,5,0.002336662254703322
374,5,0.0023218462958407996
375,4,0.0018832985008983294
376,5,0.0023144274733057613
377,5,0.002340586145668672
378,4,0.0019975432380292687
379,4,0.0019977938834524964
380,3,0.001580184313187161
381,4,0.0020219345808787526
382,4,0.002004918914695289
383,4,0.0019935964805798683
384,4,0.0019846127888348522
385,4,0.0019583995165928115
386,4,0.0019402700066596112
387,5,0.002368495567971398
388,4,0.001943554308908249
389,5,0.0023658175894990595
390,4,0.0020066527964474196
391,5,0.002411154548522528
392,4,0.0020429064366768793
393,3,0.0016252613603677556
394,3,0.001574490641242306
395,6,0.002967175125534844
396,2,0.0011654715604896987
397,3,0.0015947134146577088
398,4,0.002089961635736714
399,3,0.0015980113708121957
400,4,0.0020522165263029165
401,4,0.0020377460015060024
402,5,0.0024841668683499613
403,4,0.002007394486504806
404,4,0.001992542117215159
405,4,0.0020171740560761525
406,3,0.0015782264984399864
407,5,0.0024707235383946693
408,4,0.0020214295500898013
409,4,0.0019729417418255317
410,3,0.0015901696043514797
411,4,0.0020244447083520006
412,4,0.002025511246171259
413,4,0.001996353711234449
414,4,0.0019790272175059893
415,5,0.0024423208498358597
416,3,0.0015695658028712651
417,4,0.0020123937849575156
418,4,0.0020081761664428803
419,4,0.0020035355755149923
420,4,0.0019991481478986925
421,4,0.001996919184830845
422,4,0.0019946445760847687
423,4,0.001988173096679398
424,4,0.0019905569948620093
425,4,0.001962222669517299
426,6,0.0028438260301309136
427,4,0.0019476097975636172
428,4,0.0019469210903575354
429,4,0.0019484296908830363
430,4,0.00195829305972659
431,4,0.001971360203147691
432,5,0.002369942664179004
433,4,0.002062547065826328
434,3,0.001627265499277371
435,4,0.002077785635602962
436,4,0.0021056213384929886
437,4,0.0020281926837216577
438,3,0.0016660306594305163
439,3,0.0016601099003993242
440,4,0.0021092771330666134
441,4,0.002069864686412067
442,3,0.0015580673228101504
443,5,0.002410742034622429
444,5,0.002402322148409024
445,5,0.0023923798998116575
446,5,0.0023374487333496265
447,3,0.0015270907537441095
448,4,0.0019356704681710848
449,5,0.002406213467452207
450,4,0.0019204955250414065
451,5,0.0023331956102113968
452,4,0.0018986648018670693
453,5,0.0023317247630203993
454,5,0.002338372561922085
455,5,0.002427220228463863
